applicant_id,age,gender,region,education,employment,employment_years,monthly_income,loan_amount,loan_duration,interest_rate,loan_purpose,credit_score,dependents,previous_loans,repayment_history,collateral,debt_to_income_ratio,loan_status
104514,64,Male,Latin America,Primary,Self-employed,9,18464,66218,18,20.75,Housing,583,4,4,Good,Yes,0.299,0
104515,38,Male,South Asia,Secondary,Small Business,4,34624,139847,18,25.98,Housing,847,2,0,Poor,Yes,0.337,0
104516,35,Male,South Asia,Graduate,Farmer,10,42017,58301,36,26.29,Medical,559,2,2,Good,No,0.116,0
104517,56,Male,Latin America,Primary,Farmer,18,8855,133443,36,27.83,Business,322,1,2,Poor,No,1.256,1
104518,46,Female,Latin America,Graduate,Small Business,26,15159,65675,12,27.73,Agriculture,613,5,0,Average,Yes,0.361,0
104519,58,Female,Southeast Asia,Graduate,Self-employed,9,9059,61809,12,20.35,Medical,374,0,0,Good,No,0.569,1
104520,30,Male,Southeast Asia,Postgraduate,Salaried,15,44042,24978,12,16.97,Medical,445,0,1,Poor,No,0.047,1
104521,44,Female,Sub-Saharan Africa,Postgraduate,Self-employed,14,34503,56356,6,26.84,Education,385,5,1,Poor,No,0.136,1
104522,41,Male,Latin America,Postgraduate,Self-employed,3,14163,33039,24,15.83,Agriculture,756,5,1,Average,Yes,0.194,0
104523,27,Female,Sub-Saharan Africa,Primary,Salaried,9,12862,5048,12,18.18,Housing,681,4,2,Good,Yes,0.033,1
104524,26,Female,Sub-Saharan Africa,Secondary,Farmer,20,45463,110313,18,27.96,Agriculture,329,1,5,Good,No,0.202,0
104525,53,Male,South Asia,Secondary,Self-employed,20,16078,89625,12,16.03,Housing,500,2,4,Poor,No,0.465,1
104526,41,Female,Sub-Saharan Africa,Secondary,Salaried,7,35526,130017,24,22.02,Housing,351,3,0,Good,No,0.305,0
104527,41,Male,Southeast Asia,Postgraduate,Salaried,9,45246,43064,12,14.87,Education,618,0,2,Good,Yes,0.079,0
104528,29,Male,South Asia,Secondary,Salaried,4,16610,136345,6,15.25,Medical,347,0,3,Average,Yes,0.684,1
104529,50,Male,Southeast Asia,Graduate,Self-employed,5,29828,71722,24,13.67,Agriculture,658,0,0,Average,Yes,0.2,1
104530,48,Female,Southeast Asia,Secondary,Farmer,26,22586,119162,6,12.75,Housing,544,4,3,Average,No,0.44,0
104531,41,Male,Southeast Asia,Graduate,Self-employed,15,43292,73960,6,24.91,Education,541,2,5,Average,No,0.142,0
104532,30,Female,Southeast Asia,Secondary,Small Business,9,32884,73689,6,25.74,Business,836,4,0,Poor,No,0.187,0
104533,27,Female,South Asia,Graduate,Small Business,1,6231,149350,18,12.63,Business,675,5,5,Average,No,1.997,0
104534,43,Male,Latin America,Secondary,Farmer,28,16421,132532,36,23.87,Business,430,2,4,Good,No,0.673,1
104535,58,Male,Southeast Asia,Postgraduate,Farmer,0,24415,71588,36,14.61,Medical,304,5,1,Poor,Yes,0.244,1
104536,45,Female,Sub-Saharan Africa,Graduate,Salaried,5,44823,96152,36,17.43,Education,713,4,3,Good,Yes,0.179,0
104537,35,Female,South Asia,Primary,Small Business,3,37232,53501,18,13.45,Medical,460,5,4,Poor,No,0.12,1
104538,47,Female,Latin America,Primary,Self-employed,11,11730,39647,18,16.12,Medical,770,3,2,Good,No,0.282,0
104539,23,Female,Sub-Saharan Africa,Primary,Small Business,29,15698,17738,6,20.21,Housing,544,3,1,Poor,No,0.094,0
104540,59,Male,South Asia,Graduate,Small Business,16,29498,145790,36,27.31,Medical,597,1,4,Good,No,0.412,0
104541,38,Male,Southeast Asia,Secondary,Self-employed,6,41400,79039,36,20.0,Agriculture,655,2,4,Good,No,0.159,0
104542,29,Male,Southeast Asia,Postgraduate,Salaried,21,18831,62656,12,26.23,Business,326,4,4,Good,No,0.277,0
104543,25,Female,South Asia,Postgraduate,Farmer,25,17171,108153,24,12.88,Education,793,3,0,Good,No,0.525,0
104544,45,Female,Southeast Asia,Secondary,Salaried,13,38010,60654,12,19.5,Business,616,2,1,Good,No,0.133,1
104545,35,Male,Sub-Saharan Africa,Secondary,Salaried,28,36078,138889,36,13.12,Medical,826,5,0,Poor,No,0.321,0
104546,35,Female,Latin America,Secondary,Small Business,4,13326,12796,6,16.65,Medical,455,3,2,Good,No,0.08,0
104547,36,Male,Latin America,Primary,Farmer,10,49153,115880,6,12.77,Education,656,0,1,Poor,Yes,0.196,0
104548,58,Female,Sub-Saharan Africa,Postgraduate,Small Business,3,22874,94840,12,17.87,Medical,396,0,2,Good,No,0.346,0
104549,44,Male,Southeast Asia,Graduate,Farmer,13,49437,44914,24,18.84,Education,366,4,1,Good,Yes,0.076,0
104550,57,Male,Sub-Saharan Africa,Graduate,Self-employed,22,29543,128503,18,17.49,Housing,464,5,0,Poor,No,0.362,1
104551,34,Male,Southeast Asia,Secondary,Self-employed,2,37767,79170,36,21.86,Agriculture,305,2,3,Average,Yes,0.175,1
104552,51,Male,Southeast Asia,Secondary,Salaried,19,27468,85272,36,20.48,Business,621,1,0,Poor,Yes,0.259,0
104553,51,Male,Sub-Saharan Africa,Secondary,Small Business,8,48201,104360,36,15.61,Medical,797,2,1,Average,No,0.18,0
104554,62,Male,Sub-Saharan Africa,Graduate,Farmer,23,33155,63766,18,15.42,Education,468,5,5,Good,No,0.16,1
104555,64,Male,Southeast Asia,Secondary,Small Business,25,24604,149328,6,19.47,Agriculture,846,1,5,Good,No,0.506,0
104556,41,Female,Sub-Saharan Africa,Primary,Farmer,28,14252,122348,24,15.91,Housing,781,5,3,Good,No,0.715,0
104557,42,Female,South Asia,Postgraduate,Self-employed,24,37250,133743,6,21.13,Education,487,1,3,Good,No,0.299,0
104558,41,Male,Sub-Saharan Africa,Secondary,Salaried,4,18852,64563,18,27.78,Business,466,4,5,Good,Yes,0.285,1
104559,53,Female,South Asia,Secondary,Self-employed,28,7567,100364,6,12.26,Education,667,1,3,Poor,Yes,1.105,1
104560,53,Female,South Asia,Primary,Self-employed,7,42045,129609,6,18.1,Agriculture,507,3,1,Good,No,0.257,1
104561,56,Female,Latin America,Primary,Farmer,11,19881,76852,12,24.22,Agriculture,712,2,4,Poor,Yes,0.322,0
104562,51,Female,Latin America,Secondary,Small Business,16,16407,23996,18,16.32,Medical,502,0,5,Average,No,0.122,0
104563,36,Female,Sub-Saharan Africa,Primary,Farmer,25,13651,115448,12,19.79,Medical,692,2,3,Poor,Yes,0.705,1
104564,50,Male,Sub-Saharan Africa,Secondary,Self-employed,24,17585,135829,18,15.72,Agriculture,382,0,3,Poor,Yes,0.644,1
104565,36,Female,Southeast Asia,Secondary,Small Business,10,16380,57864,36,23.12,Agriculture,807,1,3,Poor,No,0.294,1
104566,31,Male,South Asia,Secondary,Farmer,1,7583,42397,12,13.95,Business,817,4,4,Good,No,0.466,0
104567,56,Male,South Asia,Postgraduate,Self-employed,19,22498,114703,18,24.45,Agriculture,722,1,5,Good,Yes,0.425,0
104568,57,Female,Latin America,Secondary,Small Business,8,35420,15027,36,19.82,Education,623,0,2,Poor,No,0.035,0
104569,46,Female,South Asia,Primary,Salaried,7,23544,89332,24,15.04,Business,604,4,0,Good,No,0.316,0
104570,57,Female,Sub-Saharan Africa,Postgraduate,Salaried,23,38893,44331,36,20.25,Education,499,0,2,Good,Yes,0.095,0
104571,32,Female,Southeast Asia,Secondary,Self-employed,16,26600,125286,24,27.2,Agriculture,360,4,0,Poor,No,0.392,1
104572,64,Female,Latin America,Graduate,Farmer,18,48537,28149,36,25.48,Education,399,2,1,Good,No,0.048,0
104573,24,Female,South Asia,Graduate,Salaried,8,15927,96066,24,27.75,Education,511,1,5,Good,Yes,0.503,0
104574,43,Female,Southeast Asia,Graduate,Salaried,3,11272,114247,6,17.28,Medical,510,1,4,Average,Yes,0.845,0
104575,53,Male,Latin America,Graduate,Small Business,14,48255,120371,12,27.73,Medical,843,3,0,Average,No,0.208,0
104576,57,Female,South Asia,Primary,Small Business,21,25891,102945,6,18.29,Housing,421,5,5,Poor,Yes,0.331,1
104577,43,Female,Sub-Saharan Africa,Graduate,Self-employed,28,18573,36695,12,20.39,Medical,416,3,2,Good,No,0.165,0
104578,52,Female,South Asia,Secondary,Small Business,17,20432,60226,24,22.29,Housing,451,0,2,Average,Yes,0.246,0
104579,63,Male,Southeast Asia,Secondary,Salaried,11,7366,71044,12,27.16,Agriculture,841,1,2,Average,No,0.804,0
104580,39,Male,Southeast Asia,Primary,Salaried,18,38902,41172,24,25.14,Medical,738,3,2,Average,Yes,0.088,1
104581,40,Female,South Asia,Postgraduate,Farmer,0,45922,129871,18,23.83,Housing,336,2,5,Average,Yes,0.236,0
104582,27,Male,South Asia,Graduate,Self-employed,2,20332,79398,24,16.73,Business,788,2,5,Average,No,0.325,1
104583,52,Female,South Asia,Graduate,Self-employed,27,16281,70341,18,20.65,Housing,535,0,3,Average,Yes,0.36,0
104584,27,Male,Southeast Asia,Secondary,Small Business,22,30050,93004,18,24.18,Business,528,5,3,Poor,No,0.258,0
104585,60,Female,South Asia,Graduate,Self-employed,28,36928,6752,12,21.31,Business,462,0,0,Poor,No,0.015,1
104586,26,Male,Southeast Asia,Postgraduate,Salaried,4,42253,111626,36,15.05,Business,839,2,3,Good,No,0.22,1
104587,52,Female,Latin America,Secondary,Farmer,1,29899,98102,6,21.36,Business,312,5,3,Poor,No,0.273,1
104588,29,Male,South Asia,Postgraduate,Farmer,11,13946,114759,36,22.11,Education,744,4,5,Average,Yes,0.686,0
104589,64,Male,South Asia,Postgraduate,Farmer,2,45157,122988,36,20.56,Business,655,4,3,Average,Yes,0.227,0
104590,46,Male,Latin America,Primary,Small Business,11,34436,81703,36,22.9,Education,504,3,5,Average,No,0.198,0
104591,47,Male,Sub-Saharan Africa,Postgraduate,Self-employed,11,28598,145304,6,19.49,Education,787,4,1,Poor,No,0.423,0
104592,38,Male,Southeast Asia,Postgraduate,Small Business,0,24492,98346,24,23.13,Education,364,1,1,Average,Yes,0.335,0
104593,44,Male,Latin America,Secondary,Self-employed,17,7852,82071,12,18.63,Medical,823,0,5,Poor,Yes,0.871,1
104594,55,Male,Latin America,Postgraduate,Small Business,17,13573,97484,24,18.49,Housing,370,4,4,Good,No,0.599,1
104595,44,Male,South Asia,Primary,Small Business,3,22752,60220,12,21.95,Housing,625,1,3,Poor,No,0.221,0
104596,40,Female,South Asia,Primary,Farmer,13,22348,121463,18,25.69,Agriculture,733,1,0,Average,Yes,0.453,1
104597,63,Male,Latin America,Graduate,Small Business,10,47391,134115,36,24.65,Education,320,5,0,Good,No,0.236,0
104598,64,Female,Southeast Asia,Graduate,Salaried,9,39534,69322,12,22.7,Business,742,4,3,Average,No,0.146,0
104599,36,Female,South Asia,Secondary,Farmer,7,44460,146300,36,24.16,Agriculture,453,3,4,Good,Yes,0.274,1
104600,39,Male,Latin America,Primary,Salaried,18,44767,8476,18,17.24,Housing,651,4,4,Poor,Yes,0.016,0
104601,29,Female,South Asia,Graduate,Small Business,11,43447,118930,12,21.48,Housing,447,1,5,Poor,No,0.228,1
104602,37,Male,Latin America,Graduate,Self-employed,9,16039,75126,6,17.09,Business,412,3,5,Good,No,0.39,0
104603,30,Female,Latin America,Graduate,Small Business,2,26152,88905,36,24.55,Housing,464,1,2,Good,No,0.283,0
104604,23,Female,Latin America,Postgraduate,Self-employed,1,10618,41311,24,14.93,Housing,703,2,2,Good,Yes,0.324,1
104605,60,Female,South Asia,Secondary,Salaried,16,42424,136644,18,12.24,Medical,577,1,5,Good,Yes,0.268,1
104606,38,Female,Latin America,Graduate,Salaried,7,28455,137815,12,23.79,Education,823,4,5,Average,No,0.404,0
104607,31,Female,South Asia,Graduate,Small Business,19,37966,100976,36,13.0,Housing,698,3,3,Average,Yes,0.222,1
104608,62,Male,Southeast Asia,Postgraduate,Salaried,26,7683,86765,24,18.09,Business,598,0,0,Good,No,0.941,0
104609,47,Male,Southeast Asia,Secondary,Self-employed,17,31635,68860,12,21.93,Medical,799,0,1,Average,No,0.181,1
104610,24,Male,South Asia,Secondary,Small Business,19,14190,37163,36,27.85,Business,325,3,2,Average,No,0.218,1
104611,55,Female,Southeast Asia,Postgraduate,Self-employed,3,28318,96125,6,19.47,Agriculture,391,5,3,Average,Yes,0.283,0
104612,22,Male,Sub-Saharan Africa,Graduate,Small Business,11,8665,44612,12,23.58,Business,691,2,4,Poor,No,0.429,0
104613,30,Male,Latin America,Secondary,Self-employed,21,15223,55080,36,25.7,Education,487,2,2,Average,Yes,0.302,0
104614,40,Female,South Asia,Primary,Salaried,28,28168,23892,36,24.98,Housing,802,0,1,Average,No,0.071,1
104615,51,Female,Latin America,Secondary,Small Business,12,17676,42681,12,26.07,Agriculture,364,2,0,Average,Yes,0.201,1
104616,64,Male,Latin America,Graduate,Farmer,13,38723,54514,18,20.82,Agriculture,593,5,5,Good,Yes,0.117,1
104617,57,Male,Sub-Saharan Africa,Primary,Salaried,11,34159,119726,36,27.9,Housing,300,3,0,Average,Yes,0.292,0
104618,37,Male,Latin America,Postgraduate,Small Business,26,38477,69279,24,26.24,Agriculture,564,4,0,Average,No,0.15,0
104619,47,Male,Southeast Asia,Secondary,Self-employed,22,26186,46500,6,17.31,Business,362,1,3,Average,Yes,0.148,0
104620,25,Male,Sub-Saharan Africa,Postgraduate,Farmer,19,33229,37403,18,19.77,Medical,329,3,3,Poor,Yes,0.094,1
104621,38,Female,South Asia,Graduate,Farmer,4,47861,36092,24,18.5,Education,680,0,4,Good,Yes,0.063,0
104622,40,Female,South Asia,Primary,Farmer,10,18413,11538,24,22.37,Education,474,5,1,Average,No,0.052,0
104623,25,Female,Southeast Asia,Graduate,Salaried,10,11442,18218,18,22.19,Agriculture,338,4,1,Average,Yes,0.133,0
104624,58,Male,Latin America,Postgraduate,Salaried,7,32793,5724,24,14.07,Agriculture,474,5,1,Poor,No,0.015,1
104625,61,Male,South Asia,Postgraduate,Salaried,21,49836,136953,24,23.31,Education,640,1,4,Good,Yes,0.229,0
104626,39,Male,Sub-Saharan Africa,Postgraduate,Self-employed,15,47150,16503,24,14.72,Medical,397,3,4,Average,Yes,0.029,0
104627,29,Male,Latin America,Secondary,Farmer,3,33504,114641,24,18.69,Business,512,3,1,Poor,Yes,0.285,1
104628,38,Male,Latin America,Postgraduate,Farmer,14,24223,124386,6,15.75,Medical,618,2,5,Good,No,0.428,1
104629,57,Female,Southeast Asia,Primary,Farmer,15,16538,48146,18,25.37,Medical,721,1,2,Poor,No,0.243,0
104630,23,Female,Sub-Saharan Africa,Primary,Farmer,7,7656,111757,36,23.9,Business,592,3,2,Good,Yes,1.216,1
104631,48,Female,Southeast Asia,Primary,Small Business,14,44046,5038,6,25.33,Education,393,5,1,Good,No,0.01,1
104632,23,Male,Latin America,Postgraduate,Farmer,18,40063,145321,18,20.44,Agriculture,757,3,1,Average,Yes,0.302,0
104633,33,Female,Sub-Saharan Africa,Postgraduate,Self-employed,17,20129,124946,18,14.83,Business,446,3,0,Good,No,0.517,1
104634,32,Male,South Asia,Primary,Self-employed,0,6864,5736,6,20.01,Education,780,2,2,Average,Yes,0.07,0
104635,25,Female,Southeast Asia,Postgraduate,Farmer,16,6586,93614,6,26.0,Education,484,2,5,Good,Yes,1.185,1
104636,36,Male,Latin America,Secondary,Farmer,29,33583,127032,12,25.88,Agriculture,411,4,3,Average,No,0.315,0
104637,63,Female,Southeast Asia,Postgraduate,Farmer,27,31292,116920,24,14.76,Education,753,0,2,Good,No,0.311,1
104638,39,Female,South Asia,Secondary,Self-employed,17,42892,71624,24,21.74,Housing,656,5,0,Good,Yes,0.139,0
104639,29,Female,Southeast Asia,Primary,Salaried,11,35058,20671,6,22.53,Agriculture,553,1,4,Good,No,0.049,0
104640,47,Female,South Asia,Postgraduate,Small Business,12,11209,98705,12,22.29,Agriculture,618,3,5,Poor,Yes,0.734,1
104641,30,Male,South Asia,Postgraduate,Small Business,8,21911,69986,12,13.06,Business,703,3,1,Average,No,0.266,0
104642,45,Male,Sub-Saharan Africa,Secondary,Self-employed,14,34606,47856,18,13.93,Medical,426,0,2,Good,No,0.115,0
104643,32,Female,Southeast Asia,Secondary,Small Business,25,31448,22758,6,18.55,Medical,535,4,3,Good,Yes,0.06,0
104644,29,Female,Southeast Asia,Secondary,Small Business,27,25479,29800,24,26.59,Agriculture,772,4,5,Average,No,0.097,0
104645,47,Male,Sub-Saharan Africa,Secondary,Self-employed,0,11637,119561,24,16.07,Housing,413,3,4,Poor,Yes,0.856,1
104646,58,Male,Sub-Saharan Africa,Postgraduate,Salaried,3,21537,128308,6,15.95,Medical,521,5,3,Poor,Yes,0.496,1
104647,46,Male,Latin America,Secondary,Self-employed,21,37123,70339,6,18.7,Education,485,0,1,Average,Yes,0.158,0
104648,53,Female,South Asia,Secondary,Self-employed,23,24117,72447,18,23.21,Agriculture,653,3,1,Good,No,0.25,0
104649,48,Female,Southeast Asia,Secondary,Salaried,5,17160,90959,12,18.49,Housing,628,3,3,Poor,No,0.442,0
104650,37,Male,Sub-Saharan Africa,Graduate,Small Business,2,21644,47425,12,26.71,Business,817,5,0,Good,No,0.183,0
104651,39,Male,Southeast Asia,Primary,Small Business,26,8492,43970,24,26.85,Business,560,2,1,Good,No,0.431,0
104652,45,Female,Sub-Saharan Africa,Primary,Self-employed,6,41522,12203,36,27.18,Business,720,3,3,Average,Yes,0.024,1
104653,60,Male,Sub-Saharan Africa,Graduate,Farmer,5,43418,94880,36,17.33,Medical,343,2,1,Average,Yes,0.182,0
104654,62,Male,South Asia,Graduate,Farmer,26,32587,101373,24,19.3,Education,533,5,2,Good,No,0.259,0
104655,43,Male,South Asia,Graduate,Small Business,16,18123,114499,6,23.68,Housing,597,2,1,Good,Yes,0.526,1
104656,39,Female,Sub-Saharan Africa,Postgraduate,Salaried,2,34057,76910,18,27.14,Medical,329,5,1,Average,No,0.188,0
104657,36,Male,Southeast Asia,Primary,Self-employed,20,39905,119711,36,21.97,Medical,732,3,0,Average,Yes,0.25,0
104658,45,Male,Southeast Asia,Graduate,Small Business,17,31772,84716,36,19.82,Agriculture,766,2,0,Average,No,0.222,1
104659,37,Female,Sub-Saharan Africa,Graduate,Farmer,0,15467,46108,12,21.33,Housing,377,5,2,Good,Yes,0.248,0
104660,33,Female,South Asia,Secondary,Farmer,9,15413,32919,6,15.24,Medical,772,1,4,Good,Yes,0.178,0
104661,29,Male,Southeast Asia,Graduate,Farmer,19,32341,136327,12,26.63,Business,708,0,1,Good,No,0.351,1
104662,48,Female,Sub-Saharan Africa,Postgraduate,Self-employed,11,29232,30618,24,22.34,Agriculture,342,5,0,Average,No,0.087,0
104663,51,Male,Southeast Asia,Secondary,Salaried,15,26635,109107,12,15.3,Business,648,5,0,Good,No,0.341,0
104664,27,Female,South Asia,Secondary,Self-employed,22,18125,108325,24,19.0,Medical,416,3,5,Good,No,0.498,0
104665,27,Male,South Asia,Graduate,Self-employed,16,46052,105655,12,15.62,Agriculture,549,1,3,Poor,Yes,0.191,0
104666,56,Female,South Asia,Postgraduate,Farmer,22,13243,121386,6,23.71,Business,658,3,2,Good,Yes,0.764,0
104667,29,Male,Latin America,Secondary,Small Business,16,9429,110528,12,24.26,Housing,301,4,1,Poor,No,0.977,1
104668,39,Male,Latin America,Primary,Self-employed,14,25201,49674,12,25.66,Business,699,1,5,Good,No,0.164,0
104669,32,Male,Sub-Saharan Africa,Secondary,Farmer,20,8808,39632,6,25.85,Medical,785,2,4,Good,No,0.375,0
104670,56,Female,Southeast Asia,Graduate,Salaried,26,14882,76293,24,17.64,Medical,818,1,1,Good,Yes,0.427,0
104671,47,Female,South Asia,Secondary,Small Business,15,31827,52156,12,26.45,Education,795,1,3,Poor,Yes,0.137,0
104672,54,Female,Latin America,Secondary,Salaried,4,37653,19305,36,18.74,Agriculture,580,1,5,Poor,Yes,0.043,0
104673,46,Female,South Asia,Secondary,Farmer,17,16862,32146,6,26.84,Medical,449,0,4,Average,No,0.159,0
104674,58,Male,Latin America,Graduate,Small Business,20,18015,106948,24,22.44,Housing,695,5,4,Poor,Yes,0.495,1
104675,42,Male,Sub-Saharan Africa,Graduate,Salaried,5,29857,14267,36,24.61,Agriculture,754,2,4,Average,No,0.04,0
104676,41,Female,South Asia,Secondary,Farmer,18,10604,132669,18,26.51,Education,324,4,5,Good,No,1.043,1
104677,27,Female,Latin America,Graduate,Small Business,16,33379,118410,24,13.65,Agriculture,471,2,5,Poor,Yes,0.296,1
104678,58,Female,Sub-Saharan Africa,Postgraduate,Small Business,14,46130,6321,12,18.33,Medical,637,1,0,Average,No,0.011,0
104679,27,Male,Latin America,Secondary,Small Business,17,7679,28523,6,27.07,Business,793,5,2,Good,No,0.31,0
104680,51,Female,Latin America,Secondary,Small Business,5,42830,54510,6,20.02,Agriculture,672,5,2,Good,No,0.106,0
104681,57,Female,Sub-Saharan Africa,Secondary,Self-employed,2,12996,136234,36,24.52,Education,382,2,4,Good,Yes,0.874,1
104682,64,Female,South Asia,Primary,Salaried,18,17892,52496,36,26.82,Medical,651,5,4,Good,No,0.245,0
104683,34,Female,South Asia,Postgraduate,Small Business,0,42670,62247,18,24.34,Medical,655,4,3,Average,Yes,0.122,0
104684,52,Male,Sub-Saharan Africa,Graduate,Farmer,21,28125,116829,36,16.89,Housing,632,4,3,Good,No,0.346,1
104685,46,Female,Sub-Saharan Africa,Secondary,Salaried,10,37451,146183,36,21.59,Housing,617,5,3,Poor,Yes,0.325,0
104686,28,Male,Sub-Saharan Africa,Primary,Farmer,19,18667,64357,6,14.36,Medical,689,4,0,Poor,Yes,0.287,1
104687,34,Male,Southeast Asia,Postgraduate,Small Business,2,47219,55278,24,16.71,Education,733,1,2,Good,Yes,0.098,0
104688,35,Male,Sub-Saharan Africa,Primary,Farmer,4,13519,98585,18,13.78,Business,753,0,5,Good,No,0.608,0
104689,37,Female,Sub-Saharan Africa,Primary,Farmer,19,31274,113897,12,22.66,Education,307,2,1,Good,No,0.303,0
104690,38,Female,Southeast Asia,Primary,Small Business,10,27876,103772,6,15.17,Housing,668,4,0,Good,No,0.31,0
104691,46,Female,Latin America,Graduate,Self-employed,17,6269,103383,36,14.36,Housing,394,1,4,Average,Yes,1.374,1
104692,36,Male,South Asia,Postgraduate,Salaried,8,24400,83028,12,24.83,Agriculture,628,3,2,Poor,No,0.284,0
104693,58,Male,Southeast Asia,Secondary,Small Business,27,35463,9865,18,20.17,Medical,797,0,5,Average,No,0.023,1
104694,58,Female,Southeast Asia,Primary,Salaried,6,30902,75466,6,23.76,Medical,311,2,0,Good,No,0.204,0
